Source,Time,Line
May 16–21,May 21 01:34:45,"May 21 01:34:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:35:15,"May 21 01:35:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:35:45,"May 21 01:35:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:36:15,"May 21 01:36:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:36:45,"May 21 01:36:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:37:15,"May 21 01:37:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:37:45,"May 21 01:37:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:38:15,"May 21 01:38:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:38:33,May 21 01:38:33 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 524288
May 16–21,May 21 01:38:45,"May 21 01:38:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:39:15,"May 21 01:39:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:39:45,"May 21 01:39:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:40:15,"May 21 01:40:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:40:45,"May 21 01:40:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:41:15,"May 21 01:41:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:41:45,"May 21 01:41:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:42:15,"May 21 01:42:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:42:45,"May 21 01:42:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:43:03,May 21 01:43:03 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 262144
May 16–21,May 21 01:43:15,"May 21 01:43:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:43:45,"May 21 01:43:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:44:15,"May 21 01:44:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:44:42,May 21 01:44:42 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 01:44:42,May 21 01:44:42 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 01:44:45,"May 21 01:44:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:45:15,"May 21 01:45:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:45:45,"May 21 01:45:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:46:15,"May 21 01:46:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:46:45,"May 21 01:46:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:47:15,"May 21 01:47:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:47:45,"May 21 01:47:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:48:15,"May 21 01:48:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:48:45,"May 21 01:48:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:49:15,"May 21 01:49:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:49:18,May 21 01:49:18 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 01:49:18,May 21 01:49:18 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 01:49:45,"May 21 01:49:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:50:15,"May 21 01:50:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:50:45,"May 21 01:50:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:51:15,"May 21 01:51:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:51:45,"May 21 01:51:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:52:15,"May 21 01:52:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:52:45,"May 21 01:52:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:53:15,"May 21 01:53:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:53:45,"May 21 01:53:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:54:15,"May 21 01:54:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:54:45,"May 21 01:54:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:55:15,"May 21 01:55:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:55:15,May 21 01:55:15 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 01:55:15,May 21 01:55:15 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 01:55:45,"May 21 01:55:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:56:15,"May 21 01:56:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:56:23,May 21 01:56:23 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 524288
May 16–21,May 21 01:56:45,"May 21 01:56:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:57:15,"May 21 01:57:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:57:45,"May 21 01:57:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:58:15,"May 21 01:58:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:58:45,"May 21 01:58:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:59:15,"May 21 01:59:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 01:59:45,"May 21 01:59:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:00:15,"May 21 02:00:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:00:45,"May 21 02:00:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:01:15,"May 21 02:01:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:01:22,May 21 02:01:22 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:01:45,"May 21 02:01:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:02:15,"May 21 02:02:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:02:43,May 21 02:02:43 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:02:45,"May 21 02:02:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:03:15,"May 21 02:03:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:03:45,"May 21 02:03:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:03:49,May 21 02:03:49 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:03:49,May 21 02:03:49 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:04:15,"May 21 02:04:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:04:45,"May 21 02:04:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:05:12,May 21 02:05:12 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:05:12,May 21 02:05:12 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:05:15,"May 21 02:05:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:05:37,May 21 02:05:37 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 262144
May 16–21,May 21 02:05:45,"May 21 02:05:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:06:15,"May 21 02:06:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:06:43,May 21 02:06:43 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:06:45,"May 21 02:06:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:07:15,"May 21 02:07:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:07:45,"May 21 02:07:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:07:53,May 21 02:07:53 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:08:15,"May 21 02:08:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:08:45,"May 21 02:08:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:09:15,"May 21 02:09:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:09:45,"May 21 02:09:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:10:15,"May 21 02:10:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:10:45,"May 21 02:10:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:11:15,"May 21 02:11:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:11:44,May 21 02:11:44 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:11:44,May 21 02:11:44 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:11:45,"May 21 02:11:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:12:15,"May 21 02:12:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:12:45,"May 21 02:12:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:13:15,"May 21 02:13:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:13:45,"May 21 02:13:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:14:15,"May 21 02:14:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:14:45,"May 21 02:14:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:15:15,"May 21 02:15:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:15:45,"May 21 02:15:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:16:12,May 21 02:16:12 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:16:12,May 21 02:16:12 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:16:15,"May 21 02:16:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:16:45,"May 21 02:16:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:17:15,"May 21 02:17:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:17:45,"May 21 02:17:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:18:15,"May 21 02:18:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:18:45,"May 21 02:18:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:19:03,May 21 02:19:03 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:19:03,May 21 02:19:03 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:19:15,"May 21 02:19:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:19:45,"May 21 02:19:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:20:15,"May 21 02:20:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:20:45,"May 21 02:20:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:21:15,"May 21 02:21:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:21:17,May 21 02:21:17 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:21:17,May 21 02:21:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:21:45,"May 21 02:21:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:22:15,"May 21 02:22:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:22:45,"May 21 02:22:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:23:15,"May 21 02:23:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:23:16,May 21 02:23:16 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 16–21,May 21 02:23:16,May 21 02:23:16 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 21 02:23:45,"May 21 02:23:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:24:15,"May 21 02:24:15 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 21 02:24:45,"May 21 02:24:45 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
